Did,Oid,Cid,Onum,Duint_price
72538,2,2106,1,756
77680,39,20152,3,193
5940,41,23480,3,46
10791,4,68110,5,713
53784,65,83599,8,392
19324,34,87422,9,958
53598,87,15176,6,112
59745,63,76659,8,344
28041,30,81254,10,762
4466,73,15411,9,324
16205,88,41899,7,436
74188,67,69250,2,975
56105,1,74540,4,293
48240,1,14054,10,9
46211,32,68143,1,798
53159,23,94921,3,800
64902,94,56251,10,734
63016,47,83336,9,677
15114,41,58228,5,22
30939,26,2324,6,997
9605,15,76393,1,37
58991,88,66368,5,566
78547,69,38915,5,678
36860,49,69615,2,410
10654,87,32960,4,234
628,88,81343,5,848
12966,56,71898,5,140
78937,70,83379,8,304
45284,65,95345,5,601
60784,32,28848,7,538
66280,68,22465,7,688
35289,73,86649,3,877
12169,56,23184,6,55
19597,61,2325,1,598
71975,55,28795,9,139
31978,43,17601,3,236
42081,68,4685,4,428
79651,11,60156,3,920
66280,90,73971,5,309
42807,42,16414,8,334
4088,80,3709,6,210
22641,2,76340,5,441
10697,3,4691,5,400
17275,62,68160,5,187
72141,1,35793,2,236
34836,11,730,7,78
39170,12,37751,5,410
18766,36,651,3,318
49516,84,58915,8,259
38990,54,82444,4,344
6812,10,94578,7,666
5785,26,36368,1,950
51119,81,62210,5,8
66021,43,8695,2,669
67516,93,40820,10,844
57269,99,36924,8,12
67379,45,19443,1,140
23634,82,85534,2,76
35135,60,50775,7,977
45521,32,58135,1,745
60812,42,39581,4,619
46042,88,65778,1,218
45394,42,99602,8,671
34929,36,62061,7,92
63192,45,64553,2,362
66112,10,11017,10,416
67738,30,48091,1,292
50948,97,33695,7,227
45515,36,48110,1,699
62808,99,6452,10,908
25275,17,52531,10,283
47690,15,51195,8,26
41916,89,77534,6,969
50119,6,64563,6,752
57611,100,21480,1,597
61987,20,2200,4,930
64198,88,11193,6,442
16627,94,35960,1,161
49894,33,58509,8,8
17402,21,74140,3,685
24495,97,48336,1,222
53707,57,30515,3,739
25821,66,22947,5,934
1368,36,87518,7,497
57767,1,92971,3,184
9807,86,55913,6,284
50306,87,10526,7,90
71154,49,4325,5,29
62501,58,40427,4,928
68004,2,67709,5,21
20341,79,17233,7,874
61626,100,26303,5,130
62975,50,62617,9,337
11179,1,5917,6,155
69737,92,29700,9,47
55504,72,24880,8,512
50151,35,85449,10,354
27453,13,38324,10,491
6085,78,58232,5,704
1257,87,58033,9,580
64341,35,57629,6,866
8589,12,92773,5,361
44492,84,1927,10,935
64565,41,65622,7,291
54455,35,44659,5,669
39822,94,18949,3,299
54444,70,98058,6,351
56909,9,63418,5,67
69024,53,89712,6,235
60054,54,47299,6,21
18995,74,1244,3,13
31659,44,72340,2,377
35534,11,47358,4,300
16209,75,66411,4,120
43864,70,1762,2,62
50522,76,6163,2,871
44631,89,19979,9,595
1135,91,12099,5,535
1655,29,76283,9,718
16516,38,38467,7,741
74142,98,1021,4,488
27620,33,25795,8,60
21234,64,49430,8,711
66497,40,92344,10,795
65482,25,70200,6,416
65102,68,83959,1,281
38285,20,43171,6,304
33104,33,67326,8,904
72697,81,73618,9,236
30382,89,22575,7,609
21812,50,42606,7,805
13671,56,19650,7,628
57695,94,19133,10,441
59703,81,24260,2,108
50466,75,90288,10,967
14449,59,3774,2,587
41906,18,17465,1,264
74607,74,18391,2,988
30485,62,14821,5,787
32374,3,49460,9,125
56601,93,21961,2,637
55123,8,59799,3,333
69230,19,23947,2,78
57517,23,26669,1,350
39545,17,19356,3,575
24145,13,48646,9,861
18849,87,82105,3,682
19186,75,39975,10,412
64041,72,64458,3,397
8934,34,43305,3,502
50138,68,79356,1,584
77419,85,11975,8,122
12166,38,39045,6,657
23863,14,37379,7,577
3679,57,70221,8,658
70617,5,7761,10,764
57033,66,48065,5,34
33930,48,43265,4,175
63411,44,2985,9,405
17055,72,40444,3,778
59061,6,46104,9,482
6369,25,33025,9,931
36975,40,59363,10,596
64861,91,47569,1,176
71537,13,17997,6,25
77794,83,65302,5,451
6450,9,26635,8,105
24783,85,76411,3,458
30756,32,16194,2,576
27619,88,9441,2,815
65320,47,50767,1,780
77607,54,65298,10,359
54969,16,63235,8,40
45581,15,49306,1,466
63430,24,42099,2,369
58838,30,54948,8,608
28267,15,8478,7,174
39121,62,89543,10,870
77750,100,61080,6,66
1487,43,25891,5,764
34572,17,35085,5,581
47371,47,19470,1,915
48838,88,31795,4,336
16849,65,21862,2,143
25843,87,39145,1,418
56675,67,22090,1,636
46084,90,45220,10,468
77353,79,84870,6,682
79544,7,23575,7,404
69740,18,21422,10,762
59498,32,14414,9,719
45240,65,14735,3,272
62771,69,98584,3,982
42165,18,93798,8,556
60367,66,75528,6,615
63400,96,38898,6,136
13927,37,52659,1,930
73859,73,91074,3,356
38426,82,92730,6,506
6925,67,72681,10,453
28415,58,63532,1,115
39040,68,84270,2,672
54882,51,31572,5,11
30371,75,50913,6,458
22513,86,47393,2,695
78895,37,41804,8,453
20823,24,85778,2,368
60124,68,91926,10,406
66220,99,11178,7,303
68527,59,58625,2,233
36062,14,12850,10,319
48116,32,48921,4,951
54561,9,45470,3,451
27018,88,99348,8,289
63997,11,96470,9,651
53630,39,10294,2,231
71515,91,61001,9,915
30916,55,30341,6,975
30088,54,86975,4,644
29394,5,79560,7,229
56453,11,23588,2,813
16703,5,76992,9,76
73141,99,41594,3,241
50630,21,61689,2,880
14696,50,60227,4,748
48921,76,43479,6,144
46073,46,17194,4,479
34532,44,53386,9,531
50341,90,34381,8,952
43785,65,4015,2,82
24828,11,18798,2,472
58116,28,77493,10,960
31125,68,58131,7,849
7067,71,20113,6,519
238,35,66090,3,401
19410,47,19440,4,584
46191,49,25301,6,495
65196,80,94148,2,109
29979,42,39419,10,750
33975,53,26548,9,485
45891,95,35766,9,619
44065,79,14772,4,293
65796,48,56518,7,102
59011,60,64612,10,666
35740,68,7402,9,149
37316,96,99213,7,852
35291,32,16560,6,553
50697,36,5226,5,275
56576,17,27537,2,813
62445,35,55431,6,821
41322,29,93493,4,319
31818,65,41763,10,107
7098,100,78780,6,916
44300,21,65659,6,196
42900,96,49099,7,265
73578,69,87330,9,799
26530,11,96881,5,412
74545,59,96379,4,547
49406,19,19313,5,167
41330,80,57880,5,289
11071,92,91882,2,602
38165,66,55058,1,732
78290,81,59448,3,158
33977,57,88831,6,243
57437,42,5559,4,798
48462,34,59351,2,30
39281,54,66602,3,879
5627,67,94397,9,622
28575,33,40190,3,249
76728,71,65602,9,16
57186,81,4616,3,238
15114,48,79642,3,614
36225,48,28987,9,930
18592,91,81222,4,324
32128,52,7360,8,138
27427,57,84413,1,722
36303,82,41378,1,299
71205,58,7738,2,152
13609,40,70250,2,729
59670,14,72896,10,762
54362,100,10215,6,20
39779,14,56877,4,157
68788,66,55355,10,999
30186,14,3312,9,975
77709,6,47095,6,521
36389,13,56904,5,267
13367,42,72881,6,214
15350,47,57488,7,663
73547,31,84911,10,322
11142,15,73725,5,963
70036,10,90233,9,938
64271,55,53868,6,464
51167,73,40536,1,798
3711,54,44654,8,754
15489,15,64282,8,325
19897,34,55459,9,751
33886,57,78622,6,992
55457,65,17746,5,653
6410,8,38446,4,323
16429,33,74655,6,745
65913,18,99430,1,493
22592,60,69863,8,688
42786,61,53523,2,122
55391,81,62989,6,603
10982,21,47270,9,348
42486,46,19754,7,463
1613,71,90167,5,531
71667,10,43390,5,168
35500,38,51740,3,121
20586,24,93167,9,645
21577,35,82371,7,730
14016,38,46384,6,524
21816,96,50934,1,769
38492,82,47604,2,570
50344,41,2144,7,488
63822,80,55522,10,1
78856,72,5893,4,603
13839,45,73360,3,378
40114,45,51210,3,582
69222,99,88489,7,17
20595,24,92707,7,76
65375,3,64380,7,540
46702,98,62829,5,680
14026,19,77038,10,995
72688,72,56805,5,232
21450,30,38441,8,902
26405,89,31561,5,784
49092,81,39787,3,49
78097,92,57270,4,670
1273,7,39612,6,672
28639,99,66876,1,483
6843,30,84193,3,520
66706,38,49706,4,242
2223,67,31506,7,516
28090,62,86726,8,692
20783,96,39797,10,399
40091,15,90650,10,425
9202,100,82477,10,580
9783,70,8845,8,821
256,7,23104,1,633
31737,41,65510,9,24
69108,55,94835,9,937
26121,73,20661,9,40
33644,78,4717,6,577
8315,10,83125,9,527
15631,6,58837,4,807
51537,61,88131,2,622
73592,25,29001,7,304
17994,21,55848,10,742
68476,15,93288,6,444
7895,94,44461,10,839
24548,40,8541,6,24
3247,8,26115,8,605
6322,94,63034,3,907
50388,12,46458,1,643
39782,48,38758,9,823
32192,34,62133,2,665
32905,65,18533,1,341
3206,70,77903,3,731
60446,14,66680,2,874
726,93,46687,10,992
60287,50,22685,10,253
77877,48,82091,1,13
61635,70,97628,4,688
55412,48,45288,9,872
34927,14,88927,4,53
6186,100,74958,3,241
36770,100,1877,1,537
21971,7,84375,4,258
17060,40,60899,8,791
71231,13,85271,7,544
49195,13,76504,6,677
35104,52,75851,5,648
66977,48,10895,3,232
75405,16,5712,5,745
36545,23,5526,1,173
1591,41,23916,9,817
59117,66,56154,2,395
15205,54,91897,1,591
54132,91,44352,1,500
58535,35,12103,9,767
55126,86,38454,10,814
9846,86,98429,1,973
76217,99,37638,10,932
50653,83,38547,3,418
9261,44,91004,9,29
58771,4,9214,3,509
34434,23,96617,10,769
45836,85,55993,7,357
64393,67,60327,1,495
57507,75,10324,2,507
11674,68,46212,9,482
19468,44,9244,4,42
73573,76,33037,10,139
37293,38,25193,7,803
4321,63,23497,9,614
53182,72,53478,3,520
73866,33,6922,9,66
2800,74,22858,9,323
42635,82,3670,4,782
54045,70,54821,7,678
74544,38,70658,3,173
30817,39,93061,6,233
36799,37,28527,7,573
47538,89,4824,4,76
26057,17,22195,1,412
6059,83,36829,3,884
18146,23,52763,4,407
73537,65,17208,9,924
31885,33,82073,5,462
57653,71,67162,10,264
32886,82,41437,7,80
43872,62,89842,3,821
31036,12,40717,3,159
66358,80,47889,8,598
72760,81,72601,4,58
44140,47,61987,6,269
10486,23,30755,6,420
13226,13,63633,7,615
971,91,12537,6,355
9881,20,47096,9,259
19967,54,31185,6,622
40531,88,872,7,607
71041,39,29289,4,748
58390,95,4208,1,161
20573,33,26341,8,542
67701,23,90058,8,937
17748,71,85375,3,339
36243,27,19870,5,182
24665,38,75591,8,459
63360,37,5160,10,868
1911,98,28515,8,800
45276,16,89392,9,624
40349,24,88001,7,505
71437,20,16348,3,730
38990,3,88659,10,560
48007,17,30627,6,940
79940,9,85243,10,222
49256,100,49145,9,805
65076,7,48269,6,751
60590,93,12516,1,648
41214,71,502,10,264
23727,56,87818,4,614
10739,2,67845,10,219
24160,99,64161,7,717
60455,69,40479,1,129
55537,80,95184,4,12
19995,53,27618,7,382
56670,50,88031,9,641
25767,10,42370,2,280
67157,50,14001,2,782
20447,97,27095,10,369
8162,75,85485,2,641
50403,29,28346,9,964
69836,51,7625,6,786
29741,27,6837,8,977
27989,19,86139,10,863
62082,63,22392,3,695
45999,20,38722,4,281
27455,39,94139,9,232
46835,97,36032,4,646
6213,78,52516,3,598
74884,36,36523,6,310
38539,48,71383,3,683
3575,92,71325,5,8
45176,74,34904,3,479
1295,76,93784,5,714
26025,11,31749,9,239
11738,2,3167,3,20
37284,70,37115,10,700
37901,94,29139,7,755
8656,12,49236,8,962
9225,49,7145,3,776
62582,23,65134,10,664
11285,91,59768,1,517
34852,73,69925,4,576
25068,27,1899,3,488
53408,23,80959,8,286
25945,10,25979,6,377
4785,21,10627,10,251
21108,21,19925,10,310
47792,74,97187,2,298
39146,14,53377,4,996
57804,35,39892,6,167
64017,53,2349,4,953
28705,4,44814,10,915
74219,92,94165,2,266
76580,51,41167,10,575
5661,29,77637,2,57
27601,52,43779,5,811
19128,39,87382,2,42
19061,14,35020,1,97
4468,95,95591,2,551
42146,33,62688,7,362
43890,38,61976,4,681
27726,18,61014,3,538
75612,36,43135,2,10
9748,73,45281,10,228
47013,31,492,8,832
50720,67,36635,2,274
71046,4,97554,7,871
23402,94,75264,10,825
22489,81,47837,7,676
6633,31,6704,3,259
10318,1,35796,6,703
67668,60,25669,7,878
42756,56,68681,6,811
47759,78,81815,1,152
43778,59,36353,1,424
75959,86,41398,3,585
1583,40,74629,9,183
45157,59,27407,5,703
65822,59,57488,10,835
15999,59,27550,5,840
44590,47,49034,3,693
45131,47,76633,5,466
18187,54,24065,2,522
52108,85,14260,3,412
40365,64,534,5,501
243,27,95939,8,448
4756,12,18976,8,659
57974,44,10677,6,579
12354,15,3828,1,952
66804,69,41562,4,312
18029,53,17746,4,685
3432,71,26101,7,960
28401,5,82782,4,384
19109,17,73888,6,681
67771,33,16551,1,954
23046,11,26050,9,530
24434,23,26737,4,174
16894,70,3842,3,308
73552,48,58167,4,70
17501,67,7634,2,996
19541,67,93008,2,286
78926,9,56431,7,284
43917,62,67520,7,438
37692,70,55740,2,938
3934,78,55272,6,186
60316,62,75137,10,372
69463,61,88795,8,14
52223,19,68492,7,964
53448,70,98884,8,581
40256,7,23803,4,833
53376,22,15136,4,986
48522,65,93224,9,561
31019,35,52585,5,367
75910,10,35469,2,857
17134,86,41010,1,140
33389,37,76531,6,194
42292,5,10741,6,460
19440,47,30840,2,22
48734,54,43480,8,154
49486,49,90155,4,922
13404,11,37487,6,362
1019,36,66756,1,407
40883,35,24509,3,842
69293,13,85487,10,6
53124,90,46229,6,676
19484,55,55508,8,667
28183,44,54544,9,883
52871,52,8779,1,346
77516,78,50235,10,211
27625,35,45811,4,177
34327,57,53927,2,323
58442,92,66248,8,859
77172,39,20086,10,723
23832,56,73024,4,959
12352,72,75651,2,705
74349,54,48855,4,320
36866,80,18832,7,414
26689,68,23311,2,229
18729,81,18819,8,101
19724,51,47024,10,411
18310,27,36006,9,224
1212,68,96288,6,571
65152,37,13699,3,313
60158,24,67279,9,489
55037,66,70708,8,76
19453,51,25114,9,726
27000,94,5156,4,532
27358,88,30177,10,584
40250,17,49390,9,857
51462,41,54600,1,615
29143,51,51036,7,907
59086,83,55685,6,271
47992,32,26372,3,257
33612,55,22059,10,946
78732,65,53721,6,344
25711,7,11327,6,354
43886,4,94208,8,421
59449,64,87803,7,369
42168,50,17356,6,625
65850,29,4133,5,139
64995,87,97950,2,178
78316,60,1109,8,720
28903,75,41729,3,517
21189,31,59311,7,545
119,27,90301,3,788
66313,38,91116,10,493
51762,86,13182,5,414
10694,64,28572,2,969
24196,67,92273,9,220
24833,75,60458,2,616
59087,3,74549,1,692
24023,52,94276,1,171
49438,42,43394,8,795
67668,60,66183,4,447
587,90,41830,10,696
35985,89,52016,10,874
55679,66,15643,2,156
26242,26,16721,7,470
14609,71,60967,10,620
41362,85,99817,6,238
17319,32,59931,1,130
10197,39,16034,9,858
978,16,59335,7,625
76278,83,70056,4,858
77828,62,91581,6,419
65269,7,76265,2,301
70479,13,56704,8,559
62375,45,86098,5,703
13788,85,72062,7,897
42226,51,39585,3,508
41716,40,8431,2,110
62268,44,81782,4,862
50126,35,33674,9,941
10272,35,24631,4,73
66773,90,25995,6,501
25661,77,66343,3,631
17331,88,11233,6,98
34687,58,34154,7,882
61256,81,47285,6,635
62784,56,95177,7,100
76737,44,24519,3,414
76037,52,59653,7,146
77051,72,36862,4,40
30146,77,65714,3,935
12480,9,13128,1,492
29868,54,79408,1,46
45580,23,37071,1,638
68954,97,22945,6,876
29338,29,1542,1,812
50009,97,48238,4,744
74180,31,23004,4,904
73329,26,47179,7,379
70479,36,18376,8,301
36897,43,47280,3,400
17800,1,98648,1,543
19906,27,65593,8,845
4727,92,33576,4,64
47825,62,73164,9,755
6171,83,25704,10,3
49903,13,33254,8,58
21261,53,80918,5,918
25459,16,92905,5,258
12930,61,21270,5,372
46269,57,43428,1,583
17154,12,55379,5,265
65664,46,66091,8,409
13742,31,49516,4,355
2029,100,62687,6,684
28943,62,69534,5,567
44847,19,9750,9,660
40295,18,847,9,851
2572,56,52079,7,172
46952,97,30688,8,516
29790,43,42653,6,827
51238,71,58139,2,967
49499,11,52244,6,106
20849,54,20179,7,721
46957,28,74925,5,602
43067,24,56836,5,777
44548,85,69848,9,73
55316,48,66278,2,851
37013,41,62693,6,432
76138,32,91824,5,151
10181,26,2709,7,482
5637,7,80884,5,984
63874,6,76248,10,628
23374,4,12910,5,263
37967,26,49489,3,261
54959,25,84819,7,2
55357,95,45631,6,443
2712,25,81700,10,155
52217,56,41887,9,616
11021,79,55774,7,659
69511,91,51613,9,918
77997,88,52782,3,150
16031,27,68105,8,337
45012,92,27187,9,605
41508,99,2662,1,975
27317,60,14166,2,442
12438,59,16955,7,642
6820,55,64734,7,430
77613,27,26130,8,309
68049,16,1502,3,376
70958,24,56135,2,221
58833,49,35333,7,212
39445,43,58739,10,390
71706,88,68830,3,220
45057,21,10274,2,144
49300,83,59065,8,291
19337,19,88874,2,807
9245,8,31149,6,721
10996,61,99041,2,448
63024,34,90173,9,321
71317,47,90915,10,196
37928,39,49148,10,726
58577,42,36239,2,361
60101,2,29167,2,807
31328,62,76032,4,764
21138,62,51299,7,648
25555,21,97624,4,768
25324,56,76037,1,285
24411,83,87964,2,758
33518,37,96220,2,183
15614,37,25348,5,546
59506,4,64949,4,960
62482,46,92124,4,883
12331,42,70966,7,100
11343,95,32330,5,594
58482,52,82706,9,52
7257,48,24143,9,947
28171,73,49475,7,576
5630,29,83178,8,666
16527,20,51191,9,587
73154,14,45253,3,206
30235,87,60848,3,409
66718,66,64955,3,386
56443,64,12430,9,625
68164,36,60538,3,109
59787,13,29368,8,678
2003,43,50019,2,986
49292,20,996,9,842
48946,15,29797,3,129
73426,15,60820,4,319
40344,55,19910,5,533
74656,30,9463,7,764
54870,47,19326,6,400
62179,39,58569,10,720
30079,24,16326,8,831
67490,93,95814,4,13
39716,72,19858,2,752
7784,22,25507,3,152
31025,76,4645,1,171
28383,21,68565,2,872
24649,81,18555,10,656
40861,42,99719,6,506
53907,47,14999,9,327
13630,73,7955,1,807
53595,39,69663,2,807
56138,49,43764,3,128
37166,40,47942,9,957
53216,13,10529,4,494
967,34,10226,3,115
30571,75,98206,7,752
28132,85,62275,8,945
19553,74,73901,1,748
79363,39,33047,9,360
79858,2,56950,9,334
17218,6,69150,1,553
61682,28,17907,8,154
68958,17,23782,2,967
25323,56,66727,2,157
20565,32,90681,9,445
22167,36,83196,6,313
23497,79,58489,9,78
9733,79,48437,2,509
48638,49,71072,9,667
41715,67,55994,8,668
21295,17,14231,10,406
2790,46,98889,3,439
63890,29,5576,4,980
20228,34,18942,10,187
78718,26,29016,3,518
68928,47,91067,4,772
36793,87,7433,10,527
63318,72,4797,10,293
8856,71,14784,6,731
58724,16,32959,3,19
47644,56,7828,8,873
1963,31,70052,6,386
77664,89,37100,5,215
22735,11,25037,8,394
76061,94,23395,6,116
76108,52,83879,6,609
6175,67,80176,9,402
262,6,14383,4,895
11952,83,70189,6,270
61147,41,33987,5,934
62237,41,836,1,469
49850,62,5621,9,927
12245,95,88165,9,334
25629,92,843,4,279
493,39,64678,8,625
35744,99,40462,10,133
79443,81,64195,9,201
55099,26,98297,5,138
4736,58,33462,9,828
16214,30,5971,4,682
58214,39,84535,7,603
3233,1,86688,2,451
13427,75,91131,10,777
16833,77,25630,8,587
26982,96,25131,5,984
30853,32,73721,3,659
26218,98,19364,3,214
57619,59,42604,7,81
66750,35,33376,1,204
40341,33,45822,2,650
60568,41,97937,10,298
10798,92,5390,5,703
62820,34,12327,8,135
24822,90,6058,4,554
38107,80,92264,1,623
69815,41,3593,6,765
15089,30,71504,1,362
32288,47,96173,6,410
10897,13,55598,10,882
39780,58,59187,10,2
17779,99,51230,8,770
42905,17,36602,4,412
4074,34,38297,5,373
36599,50,70163,3,301
44817,66,17901,4,421
67149,20,49253,8,381
61410,3,6706,5,337
32025,72,8111,5,332
42423,26,30958,2,669
61974,63,63382,3,283
42579,12,98978,6,997
72055,40,11248,6,15
10620,24,99648,5,519
63510,10,2832,1,126
17174,57,541,4,287
66611,18,55558,6,107
22801,86,72136,3,998
1076,6,55046,6,485
73269,49,29618,4,533
67615,44,61413,3,582
75946,14,4503,9,579
59220,34,51985,4,707
23381,63,62248,10,451
24545,53,6886,2,818
38347,86,75919,3,602
67757,81,48657,9,56
63053,81,59706,4,232
1439,31,20658,10,893
45080,90,95655,8,66
73444,60,83423,6,530
39962,99,3953,9,377
35189,43,78017,8,505
44617,75,30745,8,793
60771,11,31399,9,15
34490,46,99933,5,380
72204,54,60786,6,127
57969,2,83206,3,716
23439,95,39198,7,777
21405,97,28789,1,521
10452,11,26669,7,119
7268,84,10588,7,434
55975,6,70664,1,966
23604,49,3309,2,798
73381,61,34549,5,29
73412,43,43139,8,949
4225,86,65050,9,542
44517,67,53451,2,150
54932,63,95736,1,0
54036,64,71879,5,617
59220,6,26237,2,471
65171,99,39485,3,269
4039,12,57266,4,188
40823,40,45639,7,837
72062,74,10168,5,300
32916,87,20426,8,972
43653,94,9913,4,623
24857,60,88830,4,864
71684,12,24555,4,68
77201,14,84981,9,532
57234,99,47216,5,71
43362,100,83446,2,784
5454,89,73205,5,745
52968,27,9287,10,296
33890,13,38431,2,85
34855,58,76609,2,155
72252,91,65294,1,592
41704,5,46566,7,835
56604,6,34338,5,662
24322,87,8163,7,666
52078,47,74881,8,444
2018,64,1951,3,252
23701,68,36593,5,350
27408,34,24842,2,870
68049,69,91582,4,385
40187,45,99047,10,561
23498,51,39258,7,757
77324,5,53577,7,112
846,73,17577,4,758
48860,44,47191,4,143
73964,80,19165,5,406
22925,2,74992,6,674
45793,89,5245,3,248
39879,6,2953,2,483
19856,84,86181,9,924
33401,71,93587,9,670
69105,46,94722,2,785
79062,53,16187,5,991
43314,45,33773,5,147
68148,95,52023,4,499
